"""Preview""","""Collection""","""Obs. ID""","""Product ID""","""RA (J2000.0)""","""Dec. (J2000.0)""","""Start Date""","""Instrument""","""Int. Time""","""Target Name""","""Filter""","""Cal. Lev.""","""Obs. Type""","""Min. Wavelength""","""Max. Wavelength""","""Proposal ID""","""P.I. Name""","""Data Release""","""Field of View""","""Shape""","""Pixel Scale""","""Resolving Power""","""End Date""","""Data Type""","""Moving Target""","""Provenance Name""","""Provenance Keywords""","""Intent""","""Target Type""","""Target Standard""","""Target Keywords""","""Meta Release""","""Sequence Number""","""Algorithm Name""","""Proposal Title""","""Proposal Keywords""","""IQ""","""Instrument Keywords""","""Tau""","""Molecule""","""Transition""","""Proposal Project""","""Band""","""Prov. Reference""","""Prov. Version""","""Prov. Project""","""Prov. Producer""","""Prov. Run ID""","""Prov. Last Executed""","""Prov. Inputs""","""Rest-frame Energy""","""Quality""","""planeID""","""DOWNLOADABLE""","""Publisher ID"""
caom:BLAST/BLASTsep2006-12-21,BLAST,BLASTsep2006-12-21,REDUCED_500_2009-07-08,72.08240922460259,-53.53176878126188,,BLAST,,sep,BLAST-500um,2,,4.17E-4,6.24E-4,BLAST,Mark Devlin,2010-07-19T00:00:00.000,63.61396904946753,polygon 78.20769749331185 -49.37608475530473 79.4730678318773 -57.308261755950326 64.692182782792 -57.30856100593434 65.95669908613439 -49.37630864062942,10.000008000000001,2.78260869565,,image,0,SANEPIC,,science,field,0,,2010-07-19T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-07-21T18:24:00.000,,5.0E-4,,00000000-0000-0000-a8ee-0139555b5a6b,ivo://cadc.nrc.ca/BLAST?BLASTsep2006-12-21/REDUCED_500_2009-07-08,ivo://cadc.nrc.ca/BLAST?BLASTsep2006-12-21/REDUCED_500_2009-07-08
caom:BLAST/BLASTsep2006-12-21,BLAST,BLASTsep2006-12-21,SMOOTH_250_2009-07-08,72.08240922460259,-53.53176878126188,,BLAST,,sep,BLAST-250um,2,,2.0999999999999998E-4,3.0199999999999997E-4,BLAST,Mark Devlin,2010-07-19T00:00:00.000,63.61396904946753,polygon 78.20769749331185 -49.37608475530473 79.4730678318773 -57.308261755950326 64.692182782792 -57.30856100593434 65.95669908613439 -49.37630864062942,10.000008000000001,2.78260869565,,image,0,SANEPIC_WHT,,science,field,0,,2010-07-19T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-07-21T18:24:00.000,caom:BLAST/BLASTsep2006-12-21/DECON_250_2009-07-08,2.5E-4,,00000000-0000-0000-d4e3-0139555bbb24,ivo://cadc.nrc.ca/BLAST?BLASTsep2006-12-21/SMOOTH_250_2009-07-08,ivo://cadc.nrc.ca/BLAST?BLASTsep2006-12-21/SMOOTH_250_2009-07-08
caom:BLAST/BLASTsep2006-12-21,BLAST,BLASTsep2006-12-21,SMOOTH_350_2010-07-09,72.08240922460259,-53.53176878126188,,BLAST,,sep,BLAST-350um,2,,2.9499999999999996E-4,4.25E-4,BLAST,Mark Devlin,2010-07-19T00:00:00.000,63.61396904946753,polygon 78.20769749331185 -49.37608475530473 79.4730678318773 -57.308261755950326 64.692182782792 -57.30856100593434 65.95669908613439 -49.37630864062942,10.000008000000001,2.78260869565,,image,0,SANEPIC_WHT_MAT,,science,field,0,,2010-07-19T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Elisabetta Valiante,,2010-07-21T18:25:00.000,caom:BLAST/BLASTsep2006-12-21/DECON_350_2009-07-08,3.5E-4,,00000000-0000-0000-a552-0139555c2484,ivo://cadc.nrc.ca/BLAST?BLASTsep2006-12-21/SMOOTH_350_2010-07-09,ivo://cadc.nrc.ca/BLAST?BLASTsep2006-12-21/SMOOTH_350_2010-07-09
caom:BLAST/BLASTsep2006-12-21,BLAST,BLASTsep2006-12-21,SMOOTH_500_2009-07-08,72.08240922460259,-53.53176878126188,,BLAST,,sep,BLAST-500um,2,,4.17E-4,6.24E-4,BLAST,Mark Devlin,2010-07-19T00:00:00.000,63.61396904946753,polygon 78.20769749331185 -49.37608475530473 79.4730678318773 -57.308261755950326 64.692182782792 -57.30856100593434 65.95669908613439 -49.37630864062942,10.000008000000001,2.78260869565,,image,0,SANEPIC_WHT,,science,field,0,,2010-07-19T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-07-21T18:24:00.000,caom:BLAST/BLASTsep2006-12-21/DECON_500_2009-07-08,5.0E-4,,00000000-0000-0000-ae19-0139555bcce9,ivo://cadc.nrc.ca/BLAST?BLASTsep2006-12-21/SMOOTH_500_2009-07-08,ivo://cadc.nrc.ca/BLAST?BLASTsep2006-12-21/SMOOTH_500_2009-07-08
caom:BLAST/BLASTsep2006-12-21,BLAST,BLASTsep2006-12-21,SMOOTH_500_2010-07-09,72.08240922460259,-53.53176878126188,,BLAST,,sep,BLAST-500um,2,,4.17E-4,6.24E-4,BLAST,Mark Devlin,2010-07-19T00:00:00.000,63.61396904946753,polygon 78.20769749331185 -49.37608475530473 79.4730678318773 -57.308261755950326 64.692182782792 -57.30856100593434 65.95669908613439 -49.37630864062942,10.000008000000001,2.78260869565,,image,0,SANEPIC_WHT_MAT,,science,field,0,,2010-07-19T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Elisabetta Valiante,,2010-07-21T18:25:00.000,caom:BLAST/BLASTsep2006-12-21/DECON_500_2009-07-08,5.0E-4,,00000000-0000-0000-cfb4-0139555c2d15,ivo://cadc.nrc.ca/BLAST?BLASTsep2006-12-21/SMOOTH_500_2010-07-09,ivo://cadc.nrc.ca/BLAST?BLASTsep2006-12-21/SMOOTH_500_2010-07-09
caom:BLAST/BLASTpallas2005-06-12,BLAST,BLASTpallas2005-06-12,REDUCED_500_2006-01-01,0.0,0.0,,BLAST,,pallas,BLAST-500um,2,,4.17E-4,6.24E-4,BLAST,Mark Devlin,2008-03-22T00:00:00.000,0.041118742732429325,polygon 359.898611135829 0.1013887054280076 0.10138886417096721 0.1013887054280076 0.10138886417096721 -0.1013887054280076 359.898611135829 -0.1013887054280076,10.000008000000001,2.78260869565,,image,0,SANEPIC,,science,field,0,,2008-03-22T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-03-16T18:54:00.000,,5.0E-4,,00000000-0000-0000-589d-0139555afae3,ivo://cadc.nrc.ca/BLAST?BLASTpallas2005-06-12/REDUCED_500_2006-01-01,ivo://cadc.nrc.ca/BLAST?BLASTpallas2005-06-12/REDUCED_500_2006-01-01
caom:BLAST/BLASTpallas2005-06-12,BLAST,BLASTpallas2005-06-12,REDUCED_350_2006-01-01,0.0,0.0,,BLAST,,pallas,BLAST-350um,2,,2.9499999999999996E-4,4.25E-4,BLAST,Mark Devlin,2008-03-22T00:00:00.000,0.041118742732429325,polygon 359.898611135829 0.1013887054280076 0.10138886417096721 0.1013887054280076 0.10138886417096721 -0.1013887054280076 359.898611135829 -0.1013887054280076,10.000008000000001,2.78260869565,,image,0,SANEPIC,,science,field,0,,2008-03-22T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-03-16T18:54:00.000,,3.5E-4,,00000000-0000-0000-49c2-0139555af4da,ivo://cadc.nrc.ca/BLAST?BLASTpallas2005-06-12/REDUCED_350_2006-01-01,ivo://cadc.nrc.ca/BLAST?BLASTpallas2005-06-12/REDUCED_350_2006-01-01
caom:BLAST/BLASTpallas2005-06-12,BLAST,BLASTpallas2005-06-12,REDUCED_250_2006-01-01,0.0,0.0,,BLAST,,pallas,BLAST-250um,2,,2.0999999999999998E-4,3.0199999999999997E-4,BLAST,Mark Devlin,2008-03-22T00:00:00.000,0.041118742732429325,polygon 359.898611135829 0.1013887054280076 0.10138886417096721 0.1013887054280076 0.10138886417096721 -0.1013887054280076 359.898611135829 -0.1013887054280076,10.000008000000001,2.78260869565,,image,0,SANEPIC,,science,field,0,,2008-03-22T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-03-16T18:54:00.000,,2.5E-4,,00000000-0000-0000-e0a0-0139555aef55,ivo://cadc.nrc.ca/BLAST?BLASTpallas2005-06-12/REDUCED_250_2006-01-01,ivo://cadc.nrc.ca/BLAST?BLASTpallas2005-06-12/REDUCED_250_2006-01-01
caom:BLAST/BLASTngc45652005-06-12,BLAST,BLASTngc45652005-06-12,REDUCED_250_2006-09-14,189.08376800000173,25.97606399999991,,BLAST,,ngc4565,BLAST-250um,2,,2.0999999999999998E-4,3.0199999999999997E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.8001018365387722,polygon 188.5843624379814 26.422445564920288 189.58317356201854 26.422445564920274 189.57938940064906 25.527981453503514 188.58814659935084 25.527981453503514,20.0016,2.78260869565,,image,0,SANEPIC,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-03-16T18:54:00.000,,2.5E-4,,00000000-0000-0000-6d4c-0139555acd37,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/REDUCED_250_2006-09-14,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/REDUCED_250_2006-09-14
caom:BLAST/BLASTngc45652005-06-12,BLAST,BLASTngc45652005-06-12,DECON_350_2006-09-14,189.0904969289682,25.976469201360214,,BLAST,,ngc4565,BLAST-350um,2,,2.9499999999999996E-4,4.25E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.8301948667630512,polygon 188.58176002140172 26.43116220140702 189.59925790791405 26.431140243583556 189.59530700111543 25.520011526693153 188.5856630458685 25.520032615256866,20.001600000000003,2.78260869565,,image,0,SANEPIC_FFT,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-03-16T18:54:00.000,caom:BLAST/BLASTngc45652005-06-12/REDUCED_350_2006-09-14,3.5E-4,,00000000-0000-0000-5120-0139555ae650,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/DECON_350_2006-09-14,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/DECON_350_2006-09-14
caom:BLAST/BLASTngc45652005-06-12,BLAST,BLASTngc45652005-06-12,DECON_250_2006-09-14,189.08376800000173,25.97606399999991,,BLAST,,ngc4565,BLAST-250um,2,,2.0999999999999998E-4,3.0199999999999997E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.8001018365387722,polygon 188.5843624379814 26.422445564920288 189.58317356201854 26.422445564920274 189.57938940064906 25.527981453503514 188.58814659935084 25.527981453503514,20.0016,2.78260869565,,image,0,SANEPIC_FFT,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-03-16T18:54:00.000,caom:BLAST/BLASTngc45652005-06-12/REDUCED_250_2006-09-14,2.5E-4,,00000000-0000-0000-86c6-0139555ae254,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/DECON_250_2006-09-14,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/DECON_250_2006-09-14
caom:BLAST/BLASTngc45652005-06-12,BLAST,BLASTngc45652005-06-12,DECON_500_2006-09-14,189.08577100000198,25.968979999999874,,BLAST,,ngc4565,BLAST-500um,2,,4.17E-4,6.24E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.8403493070427714,polygon 188.5739414054036 26.42642908170442 189.5976005945963 26.426429081704427 189.59362756398212 25.509744930045613 188.5779144360178 25.509744930045642,20.001600000000003,2.78260869565,,image,0,SANEPIC_FFT,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-03-16T18:54:00.000,caom:BLAST/BLASTngc45652005-06-12/REDUCED_500_2006-09-14,5.0E-4,,00000000-0000-0000-a0c2-0139555aec32,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/DECON_500_2006-09-14,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/DECON_500_2006-09-14
caom:BLAST/BLASTngc45652005-06-12,BLAST,BLASTngc45652005-06-12,REDUCED_350_2006-09-14,189.0904969289682,25.976469201360214,,BLAST,,ngc4565,BLAST-350um,2,,2.9499999999999996E-4,4.25E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.8301948667630512,polygon 188.58176002140172 26.43116220140702 189.59925790791405 26.431140243583556 189.59530700111543 25.520011526693153 188.5856630458685 25.520032615256866,20.001600000000003,2.78260869565,,image,0,SANEPIC,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-03-16T18:54:00.000,,3.5E-4,,00000000-0000-0000-ca48-0139555ad4e8,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/REDUCED_350_2006-09-14,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/REDUCED_350_2006-09-14
caom:BLAST/BLASTngc45652005-06-12,BLAST,BLASTngc45652005-06-12,REDUCED_500_2006-09-14,189.08577100000198,25.968979999999874,,BLAST,,ngc4565,BLAST-500um,2,,4.17E-4,6.24E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.8403493070427714,polygon 188.5739414054036 26.42642908170442 189.5976005945963 26.426429081704427 189.59362756398212 25.509744930045613 188.5779144360178 25.509744930045642,20.001600000000003,2.78260869565,,image,0,SANEPIC,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Guillaume Patanchon,,2010-03-16T18:54:00.000,,5.0E-4,,00000000-0000-0000-f0bc-0139555adc1a,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/REDUCED_500_2006-09-14,ivo://cadc.nrc.ca/BLAST?BLASTngc45652005-06-12/REDUCED_500_2006-09-14
caom:BLAST/BLASTngc18082006-12-21,BLAST,BLASTngc18082006-12-21,REDUCED_250_2009-03-02,76.76871277764954,-37.512950943990376,,BLAST,,ngc1808,BLAST-250um,2,,2.0999999999999998E-4,3.0199999999999997E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.9623776216441797,polygon 77.86821366620433 -37.234327247907885 77.87517966855137 -37.78424814976006 75.66110040213195 -37.7812892878993 75.67038643883691 -37.231426600875295,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,2.5E-4,,00000000-0000-0000-fee1-0139555aae8e,ivo://cadc.nrc.ca/BLAST?BLASTngc18082006-12-21/REDUCED_250_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc18082006-12-21/REDUCED_250_2009-03-02
caom:BLAST/BLASTngc18082006-12-21,BLAST,BLASTngc18082006-12-21,REDUCED_350_2009-03-02,76.76871277764954,-37.512950943990376,,BLAST,,ngc1808,BLAST-350um,2,,2.9499999999999996E-4,4.25E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.9623776216441797,polygon 77.86821366620433 -37.234327247907885 77.87517966855137 -37.78424814976006 75.66110040213195 -37.7812892878993 75.67038643883691 -37.231426600875295,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,3.5E-4,,00000000-0000-0000-1063-0139555ab9e6,ivo://cadc.nrc.ca/BLAST?BLASTngc18082006-12-21/REDUCED_350_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc18082006-12-21/REDUCED_350_2009-03-02
caom:BLAST/BLASTngc18082006-12-21,BLAST,BLASTngc18082006-12-21,REDUCED_500_2009-03-02,76.76871277764954,-37.512950943990376,,BLAST,,ngc1808,BLAST-500um,2,,4.17E-4,6.24E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.9623776216441797,polygon 77.86821366620433 -37.234327247907885 77.87517966855137 -37.78424814976006 75.66110040213195 -37.7812892878993 75.67038643883691 -37.231426600875295,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,5.0E-4,,00000000-0000-0000-7ff1-0139555ac504,ivo://cadc.nrc.ca/BLAST?BLASTngc18082006-12-21/REDUCED_500_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc18082006-12-21/REDUCED_500_2009-03-02
caom:BLAST/BLASTngc15662006-12-21,BLAST,BLASTngc15662006-12-21,REDUCED_350_2009-03-02,65.47370176272592,-55.114377981034096,,BLAST,,ngc1566,BLAST-350um,2,,2.9499999999999996E-4,4.25E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.9623614552322408,polygon 66.55129566329433 -54.72042163028638 66.58137417106283 -55.49011644180362 64.37499340809372 -55.498683322773616 64.3869314896712 -54.72874735131498,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,3.5E-4,,00000000-0000-0000-6197-0139555aa30f,ivo://cadc.nrc.ca/BLAST?BLASTngc15662006-12-21/REDUCED_350_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc15662006-12-21/REDUCED_350_2009-03-02
caom:BLAST/BLASTngc15662006-12-21,BLAST,BLASTngc15662006-12-21,REDUCED_500_2009-03-02,65.47370176272592,-55.114377981034096,,BLAST,,ngc1566,BLAST-500um,2,,4.17E-4,6.24E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.9623614552322408,polygon 66.55129566329433 -54.72042163028638 66.58137417106283 -55.49011644180362 64.37499340809372 -55.498683322773616 64.3869314896712 -54.72874735131498,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,5.0E-4,,00000000-0000-0000-3702-0139555aa988,ivo://cadc.nrc.ca/BLAST?BLASTngc15662006-12-21/REDUCED_500_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc15662006-12-21/REDUCED_500_2009-03-02
caom:BLAST/BLASTngc15662006-12-21,BLAST,BLASTngc15662006-12-21,REDUCED_250_2009-03-02,65.47370176272592,-55.114377981034096,,BLAST,,ngc1566,BLAST-250um,2,,2.0999999999999998E-4,3.0199999999999997E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.9623614552322408,polygon 66.55129566329433 -54.72042163028638 66.58137417106283 -55.49011644180362 64.37499340809372 -55.498683322773616 64.3869314896712 -54.72874735131498,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,2.5E-4,,00000000-0000-0000-72b3-0139555a9824,ivo://cadc.nrc.ca/BLAST?BLASTngc15662006-12-21/REDUCED_250_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc15662006-12-21/REDUCED_250_2009-03-02
caom:BLAST/BLASTngc12912006-12-21,BLAST,BLASTngc12912006-12-21,REDUCED_500_2009-03-02,49.29763047068113,-41.12934595291853,,BLAST,,ngc1291,BLAST-500um,2,,4.17E-4,6.24E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.6508544672357033,polygon 49.905200815656265 -40.7741641971634 49.911460930310916 -41.481618772376095 48.68347805667849 -41.4812993787219 48.69038191538565 -40.773852662421234,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,5.0E-4,,00000000-0000-0000-3d12-0139555a5fa6,ivo://cadc.nrc.ca/BLAST?BLASTngc12912006-12-21/REDUCED_500_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc12912006-12-21/REDUCED_500_2009-03-02
caom:BLAST/BLASTngc12912006-12-21,BLAST,BLASTngc12912006-12-21,REDUCED_350_2009-03-02,49.29763047068113,-41.12934595291853,,BLAST,,ngc1291,BLAST-350um,2,,2.9499999999999996E-4,4.25E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.6508544672357033,polygon 49.905200815656265 -40.7741641971634 49.911460930310916 -41.481618772376095 48.68347805667849 -41.4812993787219 48.69038191538565 -40.773852662421234,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,3.5E-4,,00000000-0000-0000-35f8-0139555a5522,ivo://cadc.nrc.ca/BLAST?BLASTngc12912006-12-21/REDUCED_350_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc12912006-12-21/REDUCED_350_2009-03-02
caom:BLAST/BLASTngc12912006-12-21,BLAST,BLASTngc12912006-12-21,REDUCED_250_2009-03-02,49.29763047068113,-41.12934595291853,,BLAST,,ngc1291,BLAST-250um,2,,2.0999999999999998E-4,3.0199999999999997E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.6508544672357033,polygon 49.905200815656265 -40.7741641971634 49.911460930310916 -41.481618772376095 48.68347805667849 -41.4812993787219 48.69038191538565 -40.773852662421234,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,2.5E-4,,00000000-0000-0000-37ff-0139555a4929,ivo://cadc.nrc.ca/BLAST?BLASTngc12912006-12-21/REDUCED_250_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc12912006-12-21/REDUCED_250_2009-03-02
caom:BLAST/BLASTngc10972006-12-21,BLAST,BLASTngc10972006-12-21,REDUCED_350_2009-03-02,41.632950477985155,-30.276139502749846,,BLAST,,ngc1097,BLAST-350um,2,,2.9499999999999996E-4,4.25E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.41363696946162776,polygon 42.07304028181504 -30.003981529602214 42.075776259511166 -30.546457231007153 41.19042144555119 -30.546820439611494 41.192565489834315 -30.004336925142766,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,3.5E-4,,00000000-0000-0000-5001-0139555a345e,ivo://cadc.nrc.ca/BLAST?BLASTngc10972006-12-21/REDUCED_350_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc10972006-12-21/REDUCED_350_2009-03-02
caom:BLAST/BLASTngc10972006-12-21,BLAST,BLASTngc10972006-12-21,REDUCED_250_2009-03-02,41.632950477985155,-30.276139502749846,,BLAST,,ngc1097,BLAST-250um,2,,2.0999999999999998E-4,3.0199999999999997E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.41363696946162776,polygon 42.07304028181504 -30.003981529602214 42.075776259511166 -30.546457231007153 41.19042144555119 -30.546820439611494 41.192565489834315 -30.004336925142766,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,2.5E-4,,00000000-0000-0000-a547-0139555a29e5,ivo://cadc.nrc.ca/BLAST?BLASTngc10972006-12-21/REDUCED_250_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc10972006-12-21/REDUCED_250_2009-03-02
caom:BLAST/BLASTngc10972006-12-21,BLAST,BLASTngc10972006-12-21,REDUCED_500_2009-03-02,41.632950477985155,-30.276139502749846,,BLAST,,ngc1097,BLAST-500um,2,,4.17E-4,6.24E-4,BLAST,Mark Devlin,2009-07-27T00:00:00.000,0.41363696946162776,polygon 42.07304028181504 -30.003981529602214 42.075776259511166 -30.546457231007153 41.19042144555119 -30.546820439611494 41.192565489834315 -30.004336925142766,9.0,2.78260869565,,image,0,Almagest,,science,field,0,,2009-07-27T00:00:00.000,,exposure,The Balloon-borne Large Aperture Submillimeter Telescope,,,,0.0,,,,Millimeter,http://dx.doi.org/10.1086/,1.0,BLAST,Donald V. Wiebe,,2010-03-16T18:57:00.000,,5.0E-4,,00000000-0000-0000-df5d-0139555a3dba,ivo://cadc.nrc.ca/BLAST?BLASTngc10972006-12-21/REDUCED_500_2009-03-02,ivo://cadc.nrc.ca/BLAST?BLASTngc10972006-12-21/REDUCED_500_2009-03-02
